,star,comment,label
1425,10,베네데타 원장수녀의 사랑이야기 당시 수도원에서 벌어진 일을 실화를 바탕으로 한 영화 영화가 긴장감이 끊임없이 이루어지고 노출수위가 강렬했던 작품 끝날때까지 끝나는게 아닌 영화 여운이 많이 남는 영화입니다 이 영화는 이성끼리 사랑을 할 수 없었던 베네데타의 이야기입니다,1
1426,9,재미있게 잘 봤습니다,1
1427,10,로맨스는 절대 안 보던 저와 친구 함박 웃음 지으며 봤고 손석구 배우님 너무 섹시하고 전종서 배우님 너무 귀엽고 매력있으심 와 진짜 충격 받은 영화 ㄹㅇ 이런 영화 처음 봄,1
1428,7,다소 잔인한 장면이 몇 있지만 그리 무섭지는 않습니다,1
1429,10,역시 최고의작품 ,1
1430,10,재미있게 잘 봤습니다 시리즈를 처음 접해서 초반엔 이해가 안 갔는데 갈 수록 재미 있었어요,1
1431,8,애들이 주인공이라길래 또 망작하나 나오겠네 싶었지만,1
1432,10,짜릿한 액션영화 스타뎀의 저음 그러나 냉철함 그는 다이빙 산수 경력 년으로 운동 신경과 드라이빙 실력이 탁월하다 특히 그의 갈라진 턱과 섹시하고 선한 눈 남여에게 모두 친잘한 그는 진정한 영화인 건행,1
1433,8,연애관을 볼 수 있어서 좋았습니다 특히 전종서 여배우의 술마시는 장면을 잊을 수가 없습니다 위트있고 사랑에 대한 여러 시각을 잘 보여준듯 합니다 배우들의 연기가 뛰어난 추천 작품입니다,1
1434,8,마약 배달부의 흥망성쇠,1
1435,8,몰입도좋고 킬링타임용으론 충분,1
1436,10,근로기준법을 준수하라  우리는 기계가 아니다 그 외침이 절절하고 어머니 이소선 여사님과의 모습공장 사람들과 두루 잘 챙겨주던인간미 넘치는 모습 휴머니즘이 살아있고전태일 열사님의 인간적인 모습이 더 잘담겨 있어서 좋았습니다 전 목사님이 이야기 해주신 부분이 정말 와닿았어요그건 영화에서 직접 확인 하시길 바라며애니메이션의 그림들이 정감가고사람사는 이야기가 훈훈하게 담겨있어좋았는데 완전 마지막에 장면도 잊혀지지않고 극장 가실 땐 눈물이 많이 날 수 있으니꼭 휴지나 손수건 챙겨가시고이 영화는 교육자료로 보기에도 좋을거 같고 엔딩크레딧의 수많은 이름들을 보며  이 작품을 만드는 데 여년이 걸렸는데 많은 분들께서 관람해주시고 훈훈한 감동과 함께 전태일 열사님의 숭고한 희생을 기억하며 저 또한 노동자 중의 한 사람으로써 이 영화를 추천하며이 영화를 제작하는데 애쓰신 많은 분들께진심으로 많이 감사하며 홍준표감독님김선구 님 권해효배우님 박철민 배우님 염혜란배우님 장동윤 배우님 진선규배우님모두 감사합니다 진선규 배우님은 인 다역하신거 같아요전태일 열사님이 대구분이 셨는데장동윤배우님의 정감있는 대구 사투리를 들으니 참 많이 반가웠고 좋은 작품으로 오래 오래기억되고 나중에 명절에 티비에서도 보면좋은 작품일거 같아요 추운 겨울이지만 애니메이션 태일이 보시고 힘내시길 바라며명필름의 행보와 출연하신 배우님들 제작하신제작진님들 모두 더 건강하시고 많이 행복하시길 바랍니다 이 영화 꼭 보세요 후회 없습니다,1
1437,7,그냥 그랫데요,1
1438,10,배트맨시리즈 중에서 제일 좋아하는 배트맨 캣우먼 펭귀맨 캐릭터와 영상 비주얼과 음악이 기괴한듯 묘하게 어울림,1
1439,10,영원히 기억에 남을 여운이 지금까지도 있는 영화,1
1440,10,속편이 나온다면 어떨까,1
1441,10,시간이 엄청 빨리갔어요 몰입감이 장난아니네요 재밌게봤고 액션도 너무 좋았어요,1
1442,10,모든 면에서 웅장했던 영화 기나긴 프롤로그 본편이 기대 됨,1
1443,8,어릴때 재미있게 본 무협물 다시한번 보고싶네,1
1444,7,년대 액션작이지만 지금시대 감안해서 본다해도 볼만,1
1445,10,너무 늦게 봤다,1
1446,10,비슷비슷한 다른 마블 영화들과의 훌륭한 차별화,1
1447,10,음악이 너무 좋고 애니메이션이 매우 예쁩니다,1
1448,9,가 아주 좋았어요 역시 위대한쇼맨  작곡가분들이어서 그런지 정말 좋은 곡들이 많았어요ㅎㅎ 나중에 기회가 되면 원작 뮤지컬 감상도 꼭 해보고 싶네요,1
1449,9,원작도 괜찮았지만 리메이크인데도 잘 만들었다  오랫만에 웃으면서 봤다,1
1450,10,안성기  양동근 역시 안성기의 눈빛 연기 최고 기대없이 봤다가 재밌게 흐뭇해지는 영화,1
1451,10,선생님 당할 때 쌤통ㅋㅋ,1
1452,9,진정한 잡지의 시대는 갔는가,1
1453,10,폴리 게 웃김ㅋㅋㅋ,1
1454,8,영화관에서 보면 좋은 풍경 경치,1
1455,10,굳,1
1457,7,청불인거 알고 봤지만 별 내용이 없음 그냥 양아치 세력싸움 하는 영화,1
1458,8,현실적인 영화라서 더 집중해서 봤습니다,1
1459,10,영화 후반부 폭죽놀이와 경쾌한 배경음의 조합은 가히 놀랍다는 말이 아쉽지 않다 진지하게 극을 끌어가면서도 유머감각을 빼놓지 않은 웰메이드 작품,1
1460,10,테넷 인터스텔라 그다음 듄존잼띠다진짜 ,1
1461,10,수위가 너무 높아서 당황,1
1462,10,역시나 최고네요 미쟝센은 말할것도없이,1
1463,10,너무나 아름다운 영화 이 말로 밖에 표현을 할 방법이 없다,1
1464,10,라스트 나잇 인 소호 정말 무섭고 재밌어요,1
1465,10,영화가 뭔지 연기가 뭔지도 모르는 애들이 평가하고 있네여기  어오,1
1466,9,흥미로운스타일과이야기,1
1467,9,매력적인 소재와이야기,1
1468,7,아니 영화 분위기처럼 비극으로 끝났어야지 어거지 해피앤딩 뭐냐 결말이 별로네 이러면 배신이지,1
1469,10,초반에 독극물 버리는 외국인이 워킹데드 메기 아빠라니 너무신기해,1
1470,10,최고의 감동 최고의 배역 완벽 그자체,1
1471,10,누나 나올때마다 눈물이 나오더라 오랜만에 정말 영화다운 영화봄,1
1472,10,아직 알바 한 번 뛰어 보지 않은 년의 고등학교 학년이 년의 살 청년의 불타는 장면을 보았을 때 느꼈던 감정은 차마 그리고 감히 표현할 수 없다 이 영화가 애니매이션이든 성우가 누구이든 나는 그저 전태일 열사의 이야기가 영화로 만들어졌다는 이유 하나로 보았던 영화였다 그분의 세대가 아니라 세기를 살아가는 우리들에게 꼭 필요한 영화다 당신의 고귀한 불길은 대한민국 만인의 여동생에게 따뜻한 집이며 든든한 끼니며 듬직한 버팀목이 되어 주었고 현 시대를 살아가는 모든 국민들이 임금 지급에 대해 최소한 안심하고 근무할 수 있는 사회가 되어 주었습니다 성우진이 배우였기에 딱히 기대하진 않았는데 장동윤 배우님의 외침이 가슴까지 전해졌습니다,1
1473,10,인생은 실전이야,1
1474,9,한국 영화를 까는 멍청이들은 살인의 추억이나 기생충은 싹 모른 척 하겠지 ㅋㅋㅋ,1
1475,8,결국 여자의 꿈을 이뤄주고 본인의 꿈도 이뤘다,1
1476,10,너무 재미잇어요이게왜  고작 만이라니 만도 충분히 가능한영화남편이랑 엄청웃으면서  봤어요 친구들끼리 봐도 재미있을꺼같아요꼭보세요,1
1477,8,마약하고자기만의다중인격들이나타나자기만의게임세상을그리는내면이 나타낫듯 그걸그린영화인데괜찻은데 왜별로라고하는거징외국영화엿음 박수받앗을수도잇지안으낀요,1
1478,8,소재가 심플하고 연기에 몰입감 있음다만 약한 스토리텔링에 킬링타임용 영화,1
1480,10,연출과 배우들 연기가 좋았다특히 인질범들의 연기는 압권 ,1
1481,10,확장판으로 못 본 게 아쉽지만 그래도 극장에서 전편 다 본 걸로 만족 재개봉 감사,1
1482,10,끝나고    나오는데 개사기 ,1
1483,10,객관적 평가 불가 ㅠㅠ,1
1484,10,오지금 티비로 보는데 치타 생각보다 연기 괜춘하네요매력쩔조민수는 넘 싼티ㅋ연기겠지만,1
1485,10,자극적인 소재와 몰입감 높은 연출 끝나고 곱씹어보게하는 결말까지 완벽했다,1
1486,7,나폴리의 풍경과 색감은 좋은 영화였으나 감독의 자전적 이야기라기엔 구성이나 짜임새가 불친절했다,1
1487,10,믿고보는 산드라블록,1
1488,8,색감이 아름답고 스토리가 좋아요,1
1489,10,흑백 영화가 이렇게 아름다울 수 있을까예전이나 지금이나 사람의 생각은 그렇게 변한게 없는것 같다 특히 선각자의 삶을 살아가는 이들은 그 억울함과 아품과 고통을 어떻게 감수하며 살았는지배움이란 기존의 이론을 달달 외우는게 아니라 생각하고 의문을 갖고 질문하는 것이라는 약전의 말이 나의 마음을 울렸다,1
1490,9,전반적으로 무난한 액션영화네요썩 좋지도 썩 나쁘지도 않은 킬링타임용으로 볼만합니다,1
1491,7,낭만 주먹의 시대  종말,1
1492,9,디즈니 애니메이션의 원본을 그대로 가져간 애니메이션,1
1493,10,티비에서 하길래 잠도안오고 아무생각없이 봣는데 이런이런이런처음부터 끝까지 잘봐써요중간에 부에서 부텀시간에 광고나오는게 짜증날정도로요 집중하게되네요 남주연기너무잘하네요 마치 제가 주인공이된것처럼 빠져들면서봐써요,1
1495,8,잘 봤어용,1
1496,7,개인적으로 되게 괜찮게 보다가마지막 마지막 전투씬에서 진짜 몰입도 확깨지네 아 뭔 초딩들한테 무기쥐어준것도 아니고 불나방도 아니고 왜 주인공 띄워주려고 여러사람  만드는지 모르겠어요 뭐 평생 책만 읽던 사람 싸우라해도 그거보단 잘 싸우겠는데 싸우는게 직업인 애들 열댓명이 각목에다가 칼까지 들고서 뭐하는거지 그 전 전투씬들은 다 괜찮았는데 왜 마지막에 와서 저러지 하,1
1497,8,내가 처한 상황처럼 무서워하며 본 영화 연기 스토리 모두 그럴 수도 있을 법한 스릴러,1
1498,10,진짜 명작이다 리들리스콧 영화는 어떻게 하나같이 다 이런 여운을 남길까,1
1499,10,제법 인간적인 스파이들과 모든이를 홀리는 안나의 매력,1
1500,10,남미버전의 라라랜드 남미의 흥과 열정에 빠져든다,1
1501,7,값비싼 마술 재료에 센스 부족한 마술사 서사가 기술을 못 따라간다 킬링타임용,1
1502,10,제목이 잘못된 영화ㅡ노을이라 제목을 지어야ㅡ영화를 다 보고 난 지금 내 이 기분이 뭐지내 인생 영화를 만났다 드디어 보고 또 보고 보고 또 봐도 내 이 기분을 뭐라고 설명해야될 지 모르겠다뭐지 모든 배우들의 연기가 빛을 바라는 영화ㅡ 자칫 너무 평범한 영화일것처럼 보이나 배우들의 연기로 몰입도 최고로 만드는 영화ㅡ그래서 끝나는게 아쉬운 영화ㅡ 넷플릭스서 본 영화중에 내 마음의 등인 영화,1
1503,10,재평가가 시급함 영화 ,1
1504,10,재밌었어요 믿고보는 윤계상 맞네요,1
1505,10,재밌어요 힐링영화 입니다,1
1506,10,정신적 감옥에 살고있는 나에게 희망을 보여준영화,1
1508,9,와 근데 귀신도 무서웠지만 그 주인공도 진짜 엄청 무섭다 제인입장에서 생각해봐 그 주인공의 실체를 알게 됐을때 얼마나 진짜 소름끼쳤을까우리 주변에도 저런 사람들이 멀쩡한 모습으로 살고 있을거 생각하면 그게 제일 소름끼쳐 너무 무서워서 별점 하나 깠다,1
1509,8,난 줄곧 안나의 입장에서 보다 보니 가족들 노답이라고 생각했는데 법정에서 사실이 밝혀지기 전 까지도 진짜 딸인 케이트를 위해 만들어진 딸 안나의 등골까지 야무지게 빼먹으려고 소송에서 악을 쓰고 이기려고 하던 엄마의 모습이 소름끼쳤음 그래서 그 엄마가 나중에 안나한테 사과는 했을까 안나가 아무리 언니를 위해 뭐든 주고 싶어했어도 엄마가 어린 자신에게 신체 기증 안해준다며 하는 모습을 봤으면 오만 정이 다 떨어지는게 정상일텐데 이걸 감동으로 다 포장시키다니쩝ㅋㅋ,1
1510,10,아 시간이 순삭되는 몰입의 순간,1
1511,8,오랜만에 봐도 존잼,1
1512,10,이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요이거 왜케 재밌나요 넘 재밌네요,1
1513,8,전종서 짱,1
1514,10,정말 설경구의 연기는 탑 오브 탑이다평점에 반신반의로  보기시작했는데 정말 첨부터 끝까지 쫄낏쫄깃 스릴러 보는것 같았다예전 살인의 추억같은 느낌보다 더 업그레이드된 편같은 영화랄까물론 다들 느끼는봐가 다르겠지만 최소한 감독의 탄탄한 스토리와 화질카메라각도가 너무 쫀쫀한 느낌원래 피나오고 잔인한 영화 싫어하는데 이건달라마지막 뭔가 눈물샘이 빵 터졌다설경구의 알츠하이머 치매연기는 정말 연구 엄청 한듯 뭔가 그래서 더 슬펐던듯 이런영화를 이제야 보다니암툰 각자의 기분으로 즐감하세요,1
